-1.076333880424499512e+00,-1.275369048118591309e+00,1.124234318733215332e+00,-6.541218757629394531e-01,1.086561322212219238e+00,-2.827253341674804688e-01,9.930716753005981445e-01,1.028479114174842834e-01,4.580051600933074951e-01,-6.400555968284606934e-01,-1.316991895437240601e-01,-6.504839658737182617e-01,2.218319922685623169e-01,5.490496158599853516e-01,3.563408255577087402e-01,6.905161738395690918e-01,6.940301656723022461e-01,-4.627379402518272400e-02,2.230198122560977936e-02,5.538687109947204590e-02,-8.501638174057006836e-01,-5.431677773594856262e-02,-1.946006715297698975e-01,1.875773519277572632e-01
-1.461096644401550293e+00,-1.540860891342163086e+00,-1.116650342941284180e+00,1.279503345489501953e+00,-4.030576646327972412e-01,6.592835187911987305e-01,-4.147761464118957520e-01,-3.558785021305084229e-01,6.842539906501770020e-01,7.507042884826660156e-01,1.609616279602050781e-01,4.402510523796081543e-01,-4.594128727912902832e-01,-3.621018528938293457e-01,-2.997443675994873047e-01,-1.471767872571945190e-01,1.959579437971115112e-02,6.510014533996582031e-01,3.198440074920654297e-01,3.970453143119812012e-01,-8.084160685539245605e-01,5.287157297134399414e-01,2.907279729843139648e-01,-1.972544491291046143e-01
