-1.495803594589233398e+00,-1.053042888641357422e+00,3.359262645244598389e-01,-1.027292728424072266e+00,6.447876095771789551e-01,4.336193799972534180e-01,6.952489614486694336e-01,-8.573246002197265625e-01,-8.811005353927612305e-01,-2.986750006675720215e-01,4.682787060737609863e-01,-5.500299334526062012e-01
-1.302070260047912598e+00,-1.294889926910400391e+00,-7.521165013313293457e-01,2.773975431919097900e-01,9.049662351608276367e-01,-1.099066376686096191e+00,-2.288890331983566284e-01,9.902004599571228027e-01,1.125442504882812500e+00,5.380306243896484375e-01,8.479955792427062988e-01,7.759712934494018555e-01
