-1.285921216011047363e+00,-1.104762554168701172e+00,9.178609848022460938e-01,-1.409004330635070801e-01,1.353884696960449219e+00,9.310705661773681641e-01,-3.283000588417053223e-01,8.010790348052978516e-01
-1.158199667930603027e+00,-1.001476049423217773e+00,-2.599216103553771973e-01,4.877066612243652344e-01,7.133043557405471802e-02,-1.240852028131484985e-01,2.316485345363616943e-01,-4.480114281177520752e-01
