-1.461862325668334961e+00,-6.581688523292541504e-01,1.010348200798034668e+00,-7.708240151405334473e-01,-5.556666254997253418e-01,-1.082737892866134644e-01,4.630689024925231934e-01,4.188087284564971924e-01,-1.709644645452499390e-01,6.630954742431640625e-01,-1.500055659562349319e-02,5.983390808105468750e-01,2.140413224697113037e-01,5.654713511466979980e-01,-1.797063350677490234e-01,4.011606872081756592e-01
-1.769928574562072754e+00,-7.840084433555603027e-01,-1.192003130912780762e+00,6.413182616233825684e-01,8.640493750572204590e-01,3.655753433704376221e-01,-9.259838461875915527e-01,-3.481879234313964844e-01,3.280265033245086670e-01,-6.181750297546386719e-01,7.073274850845336914e-01,-1.011662036180496216e-01,6.333586573600769043e-01,-1.579958349466323853e-01,6.296817064285278320e-01,-3.019487559795379639e-01
