-1.148687481880187988e+00,-1.302457094192504883e+00,7.694524526596069336e-01,-9.762241244316101074e-01,6.439894437789916992e-01,-7.209525704383850098e-01,-3.407648503780364990e-01,9.531041383743286133e-01,-2.365559786558151245e-01,9.634926915168762207e-01,-1.436598151922225952e-01,1.523602753877639771e-02,6.769973039627075195e-01,2.567216157913208008e-01,1.504689007997512817e-01,1.966961622238159180e-01,-2.373387366533279419e-01,-1.319098174571990967e-01,-5.438645184040069580e-02,5.383133292198181152e-01
-1.242634415626525879e+00,-1.195711970329284668e+00,-4.385707676410675049e-01,1.200563907623291016e+00,6.498592495918273926e-01,2.588885128498077393e-01,-5.561738014221191406e-01,-1.571552753448486328e-01,-3.388490378856658936e-01,-5.849668979644775391e-01,8.139443397521972656e-01,3.034239113330841064e-01,-3.901264369487762451e-01,2.653730101883411407e-02,3.846882879734039307e-01,-3.914960026741027832e-01,2.971294224262237549e-01,-2.984905540943145752e-01,5.791445970535278320e-01,-2.677159905433654785e-01
